link,name,enddate
https://www.edx.org/course/fundamentals-of-sociology-course-v1-doanex-soci-109x-2t2023,Fundamentals of Sociology,2024-06-27T17:00:00Z
None,DoaneX Test Course 1,None
None,DoaneX Test Course 2,2030-12-31T23:30:00Z
None,DoaneX Test Course 3,None
None,DoaneX Exemplary Course,None
None,DUx: University College: AI Ethics: Data and Embedded Philosophy,2024-06-07T23:30:00Z
https://www.edx.org/course/dux-university-college-digital-earth-course-v1-dux-u021-202430-1t2024,DUx: University College: Digital Earth,2024-06-08T03:59:00Z
https://www.edx.org/course/digital-forensics-essentials-dfe-course-v1-ec-council-dfe-112-53-3t2022,Digital Forensics Essentials (DFE),2025-11-25T06:30:00Z
https://www.edx.org/course/ethical-hacking-essentials-ehe-course-v1-ec-council-ehe-112-52-3t2022,Ethical Hacking Essentials (EHE),2025-11-25T06:30:00Z
https://www.edx.org/course/network-defense-essentials-nde-course-v1-ec-council-nde-112-51-3t2022,Network Defense Essentials (NDE),2025-11-20T06:30:00Z
https://www.edx.org/course/climate-change-carbon-capture-and-storage-chinese-course-v1edinburghxccs022t2022,Climate Change: Carbon Capture and Storage (Chinese),2025-10-31T00:00:00Z
https://www.edx.org/course/climate-change-carbon-capture-and-storage,Mitigating Climate Change,None
https://www.edx.org/course/climate-change-carbon-capture-and-storage-course-v1-edinburghx-ccsx-3t2022,Climate Change: Carbon Capture and Storage,2025-10-31T00:00:00Z
https://www.edx.org/course/climate-solutions-course-v1-edinburghx-cs101x-1t2023,Climate Solutions,2025-12-14T00:00:00Z
https://www.edx.org/course/data-ethics-ai-and-responsible-innovation-course-v1-edinburghx-dei01x-1t2024,"Data Ethics, AI and Responsible Innovation",2026-01-28T12:00:00Z
https://www.edx.org/course/introduction-to-marketing-course-v1-edinburghx-dm1-1pcx-1t2023,Introduction to Marketing,2025-11-30T00:00:00Z
https://www.edx.org/course/digital-marketing-strategy-course-v1-edinburghx-dm1-2pcx-1t2023,Digital Marketing Strategy,2025-11-30T00:00:00Z
https://www.edx.org/course/sustainable-global-food-systems-course-v1edinburghxgsa11x1t2022,Sustainable Global Food Systems,2025-11-06T00:00:00Z
https://www.edx.org/course/insilico-breeding-course-v1edinburghxisb0011t2021,Breeding Programme Modelling with AlphaSimR,2025-09-10T23:59:00Z
https://www.edx.org/course/learning-for-sustainability-developing-your-personal-ethic,Learning for Sustainability: Developing your personal ethic,None
https://www.edx.org/course/nitrogen-pollution-threats-to-tropical-coral-coasts-course-v1-edinburghx-mar-nit-3t2023,Nitrogen Pollution - Threats to Tropical Coral Coasts,2025-11-01T12:00:00Z
https://www.edx.org/course/managing-markets-for-health,Managing Markets For Health,None
https://www.edx.org/course/nitrogen-a-global-challenge-course-v1edinburghxncyclex2t2022,Nitrogen: A Global Challenge,2025-05-22T11:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-hungarian-course-v1edinburghxnitrogen1t2022a,Nitrogen: A Global Challenge (Hungarian),2025-12-18T12:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-hindi-course-v1edinburghxnitrogen1022t2022,Nitrogen: A Global Challenge (Hindi),2025-05-28T11:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-sinhalese-course-v1-edinburghx-nitrogen103-2t2022,Nitrogen: A Global Challenge (Sinhalese),2025-06-03T23:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-urdu-course-v1-edinburghx-nitrogen104-2t2022,Nitrogen: A Global Challenge (Urdu),2025-07-22T23:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-nepalese-course-v1edinburghxnitrogen1053t2021,Nitrogen: A Global Challenge (Nepalese),2025-09-02T11:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-dari-course-v1edinburghxnitrogen1063t2021,Nitrogen: A Global Challenge (Dari),2025-12-18T00:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-bengali-course-v1edinburghxnitrogen1071t2022,Nitrogen: A Global Challenge (Bengali),2025-12-18T00:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-chinese-course-v1edinburghxnitrogen1082t2022,Nitrogen: A Global Challenge (Chinese),2025-07-09T11:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-portuguese-course-v1edinburghxnitrogen1091t2022,Nitrogen: A Global Challenge (Portuguese),2025-07-31T00:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-spanish-course-v1edinburghxnitrogen1102t2022,Nitrogen: A Global Challenge (Spanish),2025-07-23T00:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-maldivian-course-v1edinburghxnitrogen1112t2022,Nitrogen: A Global Challenge (Maldivian),2030-09-05T00:00:00Z
https://www.edx.org/course/nitrogen-a-global-challenge-bhutan-course-v1-edinburghx-nitrogen112-2t2023,Nitrogen: A Global Challenge (Bhutan),2025-06-22T00:00:00Z
https://www.edx.org/course/nitrogen-related-field-measurements-course-v1-edinburghx-nm001-3t2022,"Nitrogen-related field measurements: Techniques, analyses and calculations",2030-01-27T00:00:00Z
https://www.edx.org/course/the-role-of-social-science-in-nitrogen-research-course-v1-edinburghx-nss001-2t2023,The Role of Social Sciences in Nitrogen Research,2025-07-30T23:00:00Z
None,Workshop Sandbox,None
None,VideoEnabled,None
https://www.edx.org/course/supernova-test-course-v1-edx-1-2026-01,XPert Translation UAT Course,None
None,Open edX Architecture,None
None,Example edX Course,None
None,VideoTest,None
None,JULIAE,2030-12-31T11:00:00Z
None,test1111,2031-06-29T16:00:00Z
None,Big Data for Social Good,None
https://www.edx.org/course/2u-ashley-stephenson-test-course-v1-edx-1234-1234,2U Ashley Stephenson Test,None
None,test_carr,None
None,Certificate Test,None
None,2u Test course,None
None,2u Test course,None
None,Mallow,2030-05-31T00:00:00Z
None,Alyssa & Brian's Test Course,None
https://www.edx.org/course/edx-accessibility-training-2,edX FY20 Accessibility Training,2026-12-31T00:00:00Z
https://www.edx.org/course/try-it-cybersecurity-basics-course-v1-edx-adeticyb23-3t2023,Try It: Cybersecurity Basics,2073-10-01T18:00:00Z
https://www.edx.org/course/try-it-intro-to-html-course-v1-edx-adetihtm23-3t2023,Try It: Intro to HTML,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-intro-to-python-course-v1-edx-adetipy23-3t2023,Try It: Intro to Python,2073-10-01T18:00:00Z
None,LSESCOMT01_AG,None
None,MITBLCT01_AG,None
None,MITPRST01_AG05,None
None,"Silicon Photonics Design, Fabrication and Data Analysis",2024-12-17T07:00:00Z
None,Python for AI & Development Project,2024-06-30T17:00:00Z
https://www.edx.org/course/andrew-s-course-course-v1-edx-andrew101-cocacola,Andrew's Course,None
None,Aarifah R Test,None
None,Test Self Paced Course,None
https://www.edx.org/course/try-it-cybersecurity-basics-course-v1-edx-asuticyb23-3t2023,Try It: Cybersecurity Basics,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-intro-to-html-course-v1-edx-asutihtm23-3t2023,Try It: HTML,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-intro-to-python-course-v1-edx-asutipy23-3t2023,Try It: Intro to Python,2026-01-16T18:00:00Z
None,Supply Management and Negotiation - DEV,None
None,Studio Accessibility Audit Test Course,2024-12-27T05:00:00Z
None,AZ Video Test,None
None,AZ Video Test 2,None
None,AZ Video Test,None
None,AZ Partner Demo,None
None,Alison Test,2033-08-15T16:00:00Z
https://www.edx.org/course/ai-applications-and-prompt-engineering-course-v1-edx-bc-oc-ai-1t2024,AI Applications and Prompt Engineering,2026-09-16T18:00:00Z
https://www.edx.org/course/ai-applications-and-prompt-engineering-course-v1-edx-bc-oc-ai-coding-2t2023,AI Applications and Prompt Engineering,2026-09-16T08:00:00Z
None,Flex: Social Media Marketing,2026-12-31T18:00:00Z
https://www.edx.org/course/intro-to-statistics-course-v1edxbci-stats2t2022,Intro Course: Spreadsheets and Statistics,2026-01-16T18:00:00Z
https://www.edx.org/course/intro-to-data-storytelling-course-v1edxbci-story2t2022,Intro Course: Data Storytelling,2026-01-16T18:00:00Z
https://www.edx.org/course/intro-course-data-storytelling-course-v1-edx-bci-story2-3t2022,Intro Course: Data Storytelling,2026-01-16T18:00:00Z
https://www.edx.org/course/try-it-asana-basics-course-v1-edx-bct-asana-basics-1t2023,Try It: Asana Basics,2026-08-30T17:00:00Z
https://www.edx.org/course/working-title-branding-course-v1-edx-bct-branding-1t2023,Try It: Intro to Branding,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-css-fundamentals-course-v1-edx-bct-css-2t2023,Try It: CSS Fundamentals,2026-07-31T18:00:00Z
https://www.edx.org/course/try-it-cybersecurity-basics-course-v1-edx-bct-cyber-basics-1t2023,Try It: Cybersecurity Basics,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-design-thinking-course-v1edxbct-design2t2022,Try It: Design Thinking,2026-01-16T18:00:00Z
https://www.edx.org/course/try-it-ethical-hacking-course-v1-edx-bct-ethical-hacking-2t2023,Try It: Ethical Hacking,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-fundamentals-of-figma-course-v1-edx-bct-figma-fundamentals-1t2023,Try It: Fundamentals of Figma,2026-08-30T17:00:00Z
https://www.edx.org/course/try-it-finance-fundamentals-course-v1-edx-bct-finance-1t2023,Try It: Finance Fundamentals,2026-09-16T18:00:00Z
https://www.edx.org/course/working-title-try-it-github-basics-course-v1-edx-bct-github-1t2023,Try It: GitHub,2026-09-16T18:00:00Z
https://www.edx.org/course/ry-it-explore-google-looker-studio-course-v1-edx-bct-google-looker-1t2023,Try It: Explore Google Looker Studio,2026-09-16T18:00:00Z
https://www.edx.org/course/working-title-html-course-v1-edx-bct-html-1t2023,Try It: HTML,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-introduction-to-google-analytics-course-v1-edx-bct-intro-google-analytics-1t2023,Try It: Introduction to Google Analytics,2026-08-30T17:00:00Z
https://www.edx.org/course/try-it-jira-course-v1-edx-bct-jira-1t2023,Try It: Jira,2026-08-30T17:00:00Z
https://www.edx.org/course/try-it-linux-command-line-course-v1-edx-bct-linux-command-2t2023,Try It: Linux Command Line,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-marketing-funnels-course-v1-edx-bct-marketing-funnels-2t2023,Try It: Marketing Funnels,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-prompt-engineering-course-v1-edx-bct-prompt-2t2023,Try It: Prompt Engineering,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-intro-to-python-course-v1edxbct-python2t2022,Try It: Intro to Python,2026-01-16T18:00:00Z
https://www.edx.org/course/working-title-spreadsheets-course-v1-edx-bct-spreadsheets-1t2023,Try It: Intro to Spreadsheets,2026-09-16T18:00:00Z
https://www.edx.org/course/intro-to-sql-course-v1-edx-bct-sql-3t2022,Try it: Learn SQL,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-introduction-to-trello-course-v1-edx-bct-trello-intro-1t2023,Try It: Introduction to Trello,2026-01-01T17:00:00Z
https://www.edx.org/course/try-it-zoom-basics-course-v1-edx-bct-zoom-intro-1t2023,Try It: Zoom Basics,2026-01-01T17:00:00Z
None,Boot Camp Design Sandbox,2034-01-31T18:00:00Z
https://www.edx.org/course/blended-learning-edx-edx-blendedx,Blended Learning with edX,None
None,Introduction to Global Procurement,None
https://www.edx.org/course/building-a-course-with-edx-course-v1-edx-buildwedxnew-2024-t1,Building a Course With edX,2024-11-01T04:00:00Z
None,OXFWMLT02_BW,None
None,OXFLSPT01_BWC,None
None,LSEMFET01_BWC,None
None,MITCPST01_BWC,None
None,LSEMNLT01_BWC,None
None,MITDSRT01_BWC,None
None,MITINNT01_BWC,None
None,MITSMMT01_BWC,None
None,YALECSST01_BWC,None
None,YALELDTT01_BWC,None
None,YALESFIT01_BWC,None
None,NUEFIT01_BWC,None
None,NUDINT01_BWC,None
None,RICEDAVT01_BWC,None
None,UTORWOLT01_BWC,None
None,UTORORLT01_BCW,None
None,UCTBDMT01_BWC,None
None,UCTCBST01_BWC,None
None,UCTBANT01_BWC,None
None,UCTCONT01_BWC,None
None,UCTDSST01_BWC,None
None,UCTFMAT01_BWC,None
None,UCTDAT01_BWC,None
None,UCTFMT01_BWC,None
None,UCTOMT01_BWC,None
None,UCTPAGT01_BWC,None
None,Try It: Business Sustainability Management,None
None,Try It: Sustainable Production,None
None,Try It: Leading Sustainability: High Impact Leadership,None
None,"Try It: Sustainable Marketing, Media and Creative",None
None,Transcript Test 2 course: The Transcript Strikes Back,None
None,CDH HLS Transcript Workflow Test,None
None,Dave's Test Course,None
None,BOCCFM01_DS-TO_BE_DELETED,None
None,BOCCFM02_DS-TO_BE_DELETED,None
https://www.edx.org/course/advanced-chatgpt-course-v1-edx-chatgpt102-1t2023,Prompt Engineering and Advanced ChatGPT,2024-12-31T00:00:00Z
https://www.edx.org/course/how-to-use-chatgpt-in-tech-coding-media-course-v1-edx-chatgpt103-1t2023,How to Use ChatGPT in Tech/Coding/Data,2025-01-01T01:00:00Z
https://www.edx.org/course/how-to-use-chatgpt-in-healthcare-course-v1-edx-chatgpt105-1t2023,How to Use ChatGPT in Healthcare,2024-05-20T00:00:00Z
https://www.edx.org/course/how-to-use-chatgpt-in-education-course-v1-edx-chatgpt106-1t2023,How to Use ChatGPT in Education,2025-01-01T01:00:00Z
None,Test Circ2,2033-06-19T15:00:00Z
None,[CM TEST COURSE] Deploy a Serverless App for Image Processing,None
None,Supply Chain Fundamentals,2024-06-28T15:00:00Z
None,Supply Chain Fundamentals,2024-06-28T15:00:00Z
None,LSEPPAT02_CN,None
None,LSEDAMT02_CN,None
None,YALEWLPT02_CN,None
None,MITAGMT01_CN,None
None,HARFIHT02_CN,None
None,ECONDSYVT01_CN,None
None,ECONFNTT01_CN,None
None,LSELGDT01_CN,None
None,OXFREPT01_CN,None
None,OXFSTAT01_CN,None
None,LSEDMLT01_CN,None
None,LSESENT01_CN,None
None,STANHTLT01_CN,None
None,MITIOTT01_CN,None
None,MITITST01_CN,None
None,MITWRKT01_CN,None
None,LSETEMT01_CN,None
None,YALEBCCT01_CN,None
None,UCDLPRT01_CN,None
None,TRAINING - TESTTRYITT01_CN,None
None,NUOHLT01_CN,None
None,UCTCEDT01_CN,None
None,UCTBSAT01_CN,None
None,UCTBDCT01_CN,None
None,UCTBKT01_CN,None
None,UCTBSDT01_CN,None
None,UCTCCLT01_CN,None
None,UCTDMT01_CN,None
None,UCTEEST01_CN,None
None,UCTFTET01_CN,None
None,UCTPCMT01_CN,None
None,UCTPART01_CN,None
None,UCTPTAT01_CN,None
None,UCTSCMT01_CN,None
None,UCTTXLT01_CN,None
None,UCTPSST01_CN,None
None,UCTRMT01_CN,None
None,UCTSTMT01_CN,None
None,UCTSMAT01_CN,None
None,UCTSMBT01_CN,None
None,connor test 101,None
None,coursenamefield,None
None,coursenamefield,None
https://www.edx.org/course/cales-test-course-course-v1edxcp-test1t2020,Cale's Instructor Paced Test Course,2050-03-20T00:00:00Z
https://www.edx.org/course/shelbys-instructor-paced-test-course-course-v1edxcp-test2020,Shelby's Instructor Paced Test Course,2040-03-20T00:00:00Z
None,Cale's Test Course,2025-06-10T18:00:00Z
None,Chelsea Spaans Test Environment,None
None,YALEWLOT01_SC,None
None,YALELGCT01_CS,None
None,Rabia Test Course,None
None,Testing Course IMport,None
None,Introduction to Clinical Social Work,None
https://www.edx.org/course/test-test,CT Test Course 2,None
None,Career tips on edX - TEST,None
https://www.edx.org/course/try-it-cybersecurity-basics-course-v1-edx-cwrticyb23-3t2023,Try It: Cybersecurity Basics,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-intro-to-html-course-v1-edx-cwrtihtm23-3t2023,Try It: HTML,2026-09-16T18:00:00Z
https://www.edx.org/course/try-it-intro-to-python-course-v1-edx-cwrtipy23-3t2023,Try It: Intro to Python,2026-01-16T18:00:00Z
None,Cyber Boot Camp Sandbox,None
None,ana Test,2099-01-02T17:00:00Z
None,test,2081-01-01T17:00:00Z
https://www.edx.org/course/demox-2,DemoX,2025-02-24T00:00:00Z
https://www.edx.org/course/designing-a-course-with-edx-course-v1-edx-designwedx-2024-t1,Designing a Course With edX,2024-11-01T04:00:00Z
https://www.edx.org/course/overview-of-creating-an-edx-course,Overview of Creating an edX Course,None
https://www.edx.org/course/overview-of-creating-an-edx-course,VOID,None
None,edX DevOps Training Shorts,None
